                 time |           flux
   0.1430588809339497 |  9.9946791e-01
  0.14444780182793693 |  1.0001794e+00
   0.1458367231880402 |  9.9968064e-01
  0.14722564454768872 |  9.9976170e-01
  0.14861456544076646 |  9.9980551e-01
  0.15000348679996023 |  1.0006232e+00
   0.1513924076944022 |  1.0010175e+00
  0.15278132905496022 |  1.0000976e+00
  0.15417025041369925 |  1.0007156e+00
  0.15555917130723174 |  1.0002238e+00
  0.15694809266665288 |  9.9983704e-01
  0.15833701356041274 |  9.9962819e-01
  0.15972593492006126 |  9.9886954e-01
  0.16111485627970978 |  9.9914372e-01
  0.16250377717324227 |  9.9953157e-01
   0.1638926985328908 |  9.9974710e-01
  0.16528161942687802 |  1.0002396e+00
  0.16667054078561705 |  1.0006295e+00
  0.16805946214526557 |  9.9989653e-01
  0.16944838303993492 |  9.9959642e-01
  0.17222622529288856 |  9.9994290e-01
  0.17361514665162758 |  9.9974710e-01
   0.1750040680112761 |  1.0008463e+00
  0.17639298890617283 |  1.0000640e+00
  0.17778191026582135 |  1.0004861e+00
  0.17917083162456038 |  9.9875444e-01
   0.1805597525178655 |  9.9938631e-01
  0.18194867387728664 |  1.0004716e+00
  0.18333759477218337 |  9.9916339e-01
  0.18472651613183189 |  9.9992728e-01
   0.1861154374905709 |  9.9975085e-01
  0.18750435838455815 |  9.9904245e-01
  0.18889327974420667 |  9.9966645e-01
  0.19028220063773915 |  1.0004267e+00
   0.1916711219971603 |  1.0003383e+00
  0.19306004289092016 |  9.9964494e-01
  0.19444896425056868 |  1.0019408e+00
   0.1958378856102172 |  1.0008100e+00
  0.19722680650374969 |  1.0008583e+00
   0.1986157278624887 |  1.0006979e+00
  0.20000464875738544 |  9.9988538e-01
   0.2013935701174887 |  1.0002872e+00
  0.20278249147668248 |  1.0000823e+00
  0.20417141236976022 |  9.9979699e-01
  0.20556033372849924 |  9.9967784e-01
  0.20694925462339597 |  9.9940532e-01
  0.20833817598349924 |  1.0003635e+00
  0.20972709734269301 |  9.9997962e-01
  0.21111601823577075 |  1.0002015e+00
  0.21250493959541927 |  1.0007372e+00
   0.2138938604894065 |  9.9932915e-01
  0.21528278184905503 |  9.9950564e-01
  0.21667170320870355 |  9.9974620e-01
  0.21806062410269078 |  9.9999827e-01
   0.2194495454623393 |  1.0003080e+00
  0.22083846635541704 |  1.0016502e+00
   0.2222273877146108 |  1.0001260e+00
  0.22361630860859805 |  9.9981010e-01
  0.22500522996870131 |  1.0009668e+00
  0.22639415132834984 |  1.0000716e+00
  0.22778307222165495 |  1.0006295e+00
  0.22917199358062135 |  9.9964446e-01
  0.23056091447460858 |  1.0011263e+00
  0.23194983583471185 |  9.9947530e-01
  0.23333875672869908 |  1.0015560e+00
  0.23611659944663188 |  1.0003557e+00
  0.23750552034061911 |  1.0003848e+00
  0.23889444170094976 |  1.0004427e+00
  0.24028336259470962 |  9.9996752e-01
   0.2416722839539034 |  1.0005500e+00
  0.24445012620753914 |  1.0004305e+00
  0.24583904756627817 |  1.0002309e+00
   0.2472279684602654 |  1.0005083e+00
  0.24861688982082342 |  1.0014669e+00
   0.2500058107145833 |  9.9966174e-01
   0.2513947320735497 |  1.0003009e+00
   0.2527836529666274 |  9.9962556e-01
   0.2541725743258212 |  1.0002232e+00
  0.25556149568592446 |  9.9968767e-01
   0.2569504165808212 |  9.9998403e-01
   0.2583393379395602 |  9.9962455e-01
   0.2597282588330927 |  9.9948508e-01
   0.2611171801927412 |  1.0000581e+00
   0.2625061010865011 |  9.9950796e-01
   0.2638950224459222 |  1.0002294e+00
  0.26528394333990946 |  1.0006150e+00
  0.26667286469910323 |  9.9986649e-01
  0.26806178559309046 |  9.9958277e-01
    0.269450706952739 |  9.9948406e-01
   0.2708396283123875 |  1.0017402e+00
  0.27222854920637474 |  1.0000825e+00
   0.2736174705657959 |  1.0002099e+00
  0.27500639145955574 |  1.0002644e+00
   0.2763953128187495 |  9.9998713e-01
  0.27778423371182726 |  1.0000025e+00
  0.27917315507238527 |  9.9936020e-01
  0.28056207596682725 |  1.0003265e+00
    0.281950997326021 |  1.0011331e+00
  0.28333991821909876 |  1.0003910e+00
  0.28472883957806516 |  1.0003226e+00
   0.2861177609374863 |  9.9950022e-01
  0.28750668183238304 |  1.0008032e+00
  0.28889560319203156 |  9.9889463e-01
   0.2902845240851093 |  9.9972391e-01
   0.2916734454447578 |  9.9907625e-01
  0.29306236633874505 |  1.0007752e+00
   0.2944512876979388 |  1.0001855e+00
  0.29584020859192606 |  1.0008899e+00
   0.2972291299513472 |  1.0002133e+00
  0.29861805084510706 |  1.0002054e+00
   0.3000069722047556 |  1.0002373e+00
  0.30139589309828807 |  1.0003250e+00
   0.3027848144579366 |  9.9993515e-01
  0.30417373535237857 |  9.9970174e-01
   0.3055626567120271 |  9.9940175e-01
   0.3069515776055596 |  1.0001944e+00
   0.3083404989642986 |  1.0023028e+00
  0.30972941985828584 |  9.9949491e-01
   0.3111183412183891 |  9.9992657e-01
  0.31250726211237634 |  9.9962312e-01
   0.3138961834715701 |  1.0001426e+00
  0.31528510436464785 |  9.9890649e-01
  0.31667402572429637 |  9.9959356e-01
   0.3180629466182836 |  1.0002774e+00
   0.3194518679779321 |  1.0009789e+00
  0.32084078887191936 |  1.0004481e+00
   0.3222297102315679 |  9.9994630e-01
   0.3236186311255551 |  9.9982965e-01
  0.32500755248429414 |  1.0009006e+00
  0.32639647337828137 |  1.0006442e+00
   0.3277853947379299 |  9.9943054e-01
   0.3291743156319171 |  9.9952090e-01
  0.33056323699156565 |  9.9987316e-01
  0.33195215788487076 |  9.9971002e-01
  0.33334107924383716 |  9.9955308e-01
  0.33473000013827914 |  9.9972206e-01
  0.33611892149883715 |  9.9960220e-01
   0.3375078423919149 |  9.9988538e-01
  0.33889676375110867 |  1.0000352e+00
   0.3402856846450959 |  1.0005122e+00
   0.3416746060047444 |  1.0013757e+00
   0.3430635268985043 |  9.9972558e-01
   0.3444524482579254 |  1.0011261e+00
   0.3458413691514579 |  9.9889529e-01
  0.34723029051110643 |  1.0002756e+00
  0.34861921140509367 |  9.9953586e-01
   0.3500081322981714 |  1.0006109e+00
   0.3513970536578199 |  1.0007395e+00
  0.35278597455271665 |  1.0012161e+00
   0.3541748959123652 |  9.9991697e-01
   0.3555638168054429 |  9.9969250e-01
  0.35695273816418194 |  1.0003434e+00
  0.35834165905816917 |  1.0012939e+00
   0.3597305804187272 |  1.0013652e+00
   0.3611195013127144 |  1.0005039e+00
  0.36250842267145345 |  1.0004034e+00
  0.36389734356498593 |  1.0000914e+00
  0.36528626445897316 |  1.0012074e+00
  0.36667518581907643 |  9.9955225e-01
  0.36806410671306367 |  9.9993932e-01
   0.3694530280718027 |  9.9986911e-01
   0.3708419489653352 |  9.9962008e-01
   0.3722308703249837 |  1.0002261e+00
  0.37361979121897093 |  9.9954695e-01
  0.37500871257861945 |  1.0011494e+00
   0.3763976334726067 |  1.0000356e+00
   0.3777865543665939 |  9.9983448e-01
  0.37917547572601507 |  9.9982899e-01
   0.3805643966193202 |  9.9963862e-01
   0.3819533179780592 |  1.0008917e+00
  0.38334223887295593 |  9.9991935e-01
   0.3847311602330592 |  9.9928403e-01
   0.3861200811265917 |  9.9988216e-01
   0.3875090020196694 |  9.9984580e-01
   0.3888979233786358 |  1.0004807e+00
   0.3902868442733052 |  1.0007089e+00
  0.39167576563340845 |  9.9984694e-01
  0.39306468652694093 |  9.9971604e-01
  0.39445360742001867 |  1.0002251e+00
   0.3958425287796672 |  9.9983817e-01
   0.3972314496736544 |  1.0002713e+00
  0.39862037103330294 |  9.9943841e-01
   0.4000092919272902 |  9.9999017e-01
   0.4013982128205953 |  1.0002301e+00
  0.40278713418001644 |  9.9949443e-01
  0.40417605507400367 |  9.9926746e-01
  0.40556497643319744 |  1.0002534e+00
   0.4069538973271847 |  1.0001493e+00
  0.40834281822162666 |  1.0001349e+00
   0.4097317395812752 |  9.9997127e-01
  0.41112066047480766 |  9.9913359e-01
   0.4125095818335467 |  9.9964190e-01
   0.4138985027275339 |  9.9970424e-01
   0.4152874236219759 |  9.9974471e-01
   0.4166763449816244 |  9.9997771e-01
   0.4180652658751569 |  1.0000417e+00
  0.41945418676823465 |  1.0003772e+00
  0.42084310812788317 |  1.0016115e+00
   0.4222320290227799 |  1.0011333e+00
   0.4236209503824284 |  1.0001124e+00
  0.42500987127550616 |  1.0002408e+00
   0.4263987921694934 |  9.9912512e-01
   0.4277877135291419 |  9.9978262e-01
  0.42917663442221965 |  9.9955511e-01
   0.4305655553162069 |  9.9886161e-01
   0.4319544766758554 |  9.9944627e-01
  0.43334339756984264 |  1.0003101e+00
  0.43473231846382987 |  9.9902260e-01
  0.43612123982279627 |  9.9892408e-01
   0.4375101607161014 |  9.9976313e-01
  0.43889908161054336 |  1.0004944e+00
   0.4402880029711014 |  1.0006039e+00
   0.4416769238641791 |  1.0007850e+00
   0.4430658447577116 |  9.9912524e-01
  0.44445476611645063 |  1.0010285e+00
  0.44584368701134736 |  9.9961859e-01
  0.44723260790578934 |  1.0007538e+00
  0.44862152926475574 |  1.0008675e+00
  0.45001045015806085 |  1.0002791e+00
   0.4513993710520481 |  9.9974781e-01
   0.4527882924116966 |  1.0004814e+00
  0.45417721330568384 |  1.0004503e+00
  0.45556613419967107 |  1.0000898e+00
   0.4569550555593196 |  1.0003937e+00
   0.4583439764533068 |  9.9935615e-01
  0.45973289734638456 |  1.0004765e+00
  0.46389966049400755 |  9.9907535e-01
  0.46528858185365607 |  1.0002097e+00
   0.4666775027467338 |  1.0001572e+00
   0.4680664236402663 |  9.9952209e-01
   0.4694553445342535 |  1.0000896e+00
   0.4708442658943568 |  1.0001563e+00
  0.47223318678834403 |  1.0009893e+00
  0.47362210768142177 |  1.0000540e+00
  0.47501102904061554 |  1.0020256e+00
  0.47778887082904475 |  9.9972558e-01
    0.479177791723032 |  1.0005274e+00
  0.48056671308222576 |  1.0002310e+00
    0.481955633976213 |  1.0003388e+00
  0.48334455486997285 |  9.9942166e-01
  0.48473347576327797 |  9.9908501e-01
   0.4861223971229265 |  1.0009425e+00
   0.4875113180169137 |  1.0004851e+00
  0.48890023891090095 |  1.0003140e+00
   0.4902891602705495 |  9.9996704e-01
   0.4916780811636272 |  9.9942684e-01
   0.4930670020571597 |  9.9958479e-01
   0.4944559229516017 |  9.9935311e-01
   0.4958448443119323 |  9.9951738e-01
  0.49723376520523743 |  1.0003121e+00
  0.49862268609831517 |  9.9943626e-01
   0.5000116069923024 |  9.9894226e-01
   0.5014005283519509 |  1.0003964e+00
   0.5027894492459382 |  1.0001543e+00
   0.5041783701399254 |  1.0007608e+00
   0.5055672910332305 |  9.9878675e-01
   0.5069562119269904 |  1.0001771e+00
   0.5083451332866389 |  1.0004557e+00
   0.5097340541806261 |  9.9980170e-01
   0.5111229750746134 |  1.0004557e+00
   0.5125118959686006 |  1.0003850e+00
   0.5139008173282491 |  9.9937379e-01
   0.5152897382217816 |  9.9861598e-01
   0.5166786591148593 |  1.0000421e+00
   0.5180675800088466 |  9.9981552e-01
   0.5194565009032885 |  1.0002668e+00
   0.5208454222629371 |  1.0005856e+00
   0.5222343431564695 |  9.9926859e-01
   0.5236232640495473 |  1.0008622e+00
   0.5250121849435345 |  9.9938136e-01
   0.5264011058384312 |  9.9855435e-01
   0.5277900271980798 |  1.0006998e+00
   0.5291789480911575 |  9.9965888e-01
   0.5305678689842352 |  1.0001950e+00
   0.5319567898782225 |  1.0005521e+00
   0.5333457107722097 |  1.0001218e+00
    0.534734631666197 |  9.9980396e-01
   0.5361235530258455 |  9.9956334e-01
   0.5375124739198327 |  1.0004462e+00
   0.5389013948138199 |  9.9905819e-01
    0.540290315707125 |  1.0004563e+00
   0.5416792366008849 |  1.0007206e+00
   0.5430681574957816 |  1.0017306e+00
   0.5444570788554302 |  1.0007939e+00
   0.5458459997485079 |  1.0000480e+00
   0.5472349206420404 |  1.0004866e+00
   0.5486238415351181 |  9.9944252e-01
   0.5500127624300148 |  9.9985772e-01
   0.5514016833244568 |  9.9952435e-01
   0.5527906046834232 |  1.0007464e+00
   0.5541795255767283 |  1.0001725e+00
   0.5555684464707156 |  9.9935770e-01
   0.5569573673647028 |  9.9932510e-01
     0.55834628825869 |  1.0001304e+00
   0.5597352091526773 |  1.0000522e+00
    0.561124130045755 |  1.0003589e+00
   0.5625130509397422 |  1.0001215e+00
   0.5639019722993908 |  9.9970216e-01
   0.5652908931924685 |  9.9925601e-01
   0.5666798140864557 |  9.9997598e-01
   0.5680687349813525 |  9.9963409e-01
   0.5694576558753397 |  1.0008698e+00
   0.5708465767684174 |  1.0001491e+00
   0.5722354976619499 |  9.9969059e-01
   0.5736244185559372 |  9.9938458e-01
   0.5750133394503791 |  9.9984741e-01
   0.5764022608100277 |  9.9935311e-01
   0.5777911817031054 |  9.9907225e-01
   0.5791801025966379 |  1.0006218e+00
   0.5805690234906251 |  1.0004162e+00
   0.5819579443850671 |  9.9999797e-01
   0.5833468652790543 |  1.0002185e+00
   0.5847357861725868 |  1.0013604e+00
    0.586124707066574 |  9.9925840e-01
   0.5875136279603339 |  9.9881691e-01
    0.588902548853639 |  9.9902517e-01
   0.5902914697476263 |  1.0002310e+00
   0.5930693115356007 |  1.0009980e+00
   0.5944582328952492 |  1.0000129e+00
    0.595847153788327 |  9.9995029e-01
   0.5972360746823142 |  1.0010134e+00
   0.5986249955772109 |  9.9985641e-01
   0.6000139164709708 |  1.0002755e+00
   0.6014028373642759 |  1.0001962e+00
   0.6027917582573536 |  1.0002824e+00
   0.6041806791508861 |  9.9968773e-01
   0.6055696000453281 |  1.0000380e+00
   0.6069585209402248 |  1.0012639e+00
   0.6083474418333026 |  9.9899280e-01
   0.6097363627268351 |  9.9889994e-01
   0.6111252836205949 |  1.0004351e+00
   0.6125142045143548 |  1.0002069e+00
    0.613903125408342 |  1.0002223e+00
   0.6152920463023293 |  1.0001371e+00
   0.6166809671958617 |  1.0001659e+00
    0.618069888089849 |  1.0001469e+00
   0.6194588089838362 |  9.9910188e-01
    0.620847729876914 |  1.0003668e+00
   0.6222366507709012 |  1.0000176e+00
   0.6236255716653432 |  9.9993509e-01
   0.6250144925593304 |  9.9812841e-01
   0.6264034134528629 |  9.9930739e-01
   0.6277923343459406 |  1.0002983e+00
   0.6291812552408373 |  1.0000229e+00
   0.6305701761352793 |  9.9901336e-01
   0.6319590970288118 |  1.0000483e+00
   0.6333480179218896 |  1.0003833e+00
   0.6347369388151947 |  9.9972260e-01
   0.6361258597089545 |  1.0006227e+00
   0.6375147806038512 |  9.9963975e-01
   0.6389037014978385 |  1.0006018e+00
   0.6402926223909162 |  1.0000422e+00
   0.6416815432849035 |  1.0000712e+00
   0.6430704641788907 |  1.0000688e+00
   0.6444593850724232 |  9.9982989e-01
    0.645848305966183 |  1.0007449e+00
   0.6472372268599429 |  1.0017614e+00
   0.6486261477539301 |  9.9978727e-01
   0.6500150681822561 |  1.0002741e+00
   0.6514039890757886 |  9.9969935e-01
   0.6527929099688663 |  9.9976957e-01
    0.654181830863763 |  1.0005777e+00
    0.655570751758205 |  1.0002630e+00
   0.6569596726515101 |  1.0001000e+00
   0.6583485935448152 |  1.0001837e+00
    0.659737514437893 |  9.9992299e-01
   0.6611264353327897 |  1.0002824e+00
   0.6625153562272317 |  1.0007572e+00
   0.6639042771207642 |  1.0011246e+00
   0.6652931980138419 |  1.0003504e+00
   0.6666821189078291 |  9.9899167e-01
   0.6680710393361551 |  1.0009420e+00
   0.6694599602301423 |  9.9986070e-01
   0.6708488811241295 |  9.9979419e-01
   0.6722378020172073 |  1.0001349e+00
   0.6736267229111945 |  1.0006622e+00
   0.6750156438051818 |  9.9909765e-01
   0.6764045646987142 |  9.9976403e-01
   0.6777934855927015 |  9.9981928e-01
   0.6791824060214822 |  9.9958938e-01
   0.6805713269154694 |  9.9856585e-01
   0.6819602478085471 |  1.0014380e+00
   0.6833491687020796 |  9.9912745e-01
   0.6847380895960669 |  9.9979651e-01
   0.6861270104905088 |  9.9964470e-01
   0.6875159313844961 |  9.9938494e-01
   0.6889048518123673 |  9.9974442e-01
    0.690293772705445 |  1.0004245e+00
   0.6916826935994322 |  9.9950200e-01
   0.6930716144938742 |  1.0005900e+00
   0.6944605353878615 |  9.9855185e-01
   0.6958494562813939 |  1.0004963e+00
   0.6972383771753812 |  9.9894291e-01
   0.6986272976037071 |  9.9929291e-01
   0.7000162184967849 |  1.0002449e+00
   0.7014051393907721 |  9.9960583e-01
   0.7027940602847593 |  9.9935830e-01
   0.7041829811787466 |  9.9997479e-01
   0.7055719016070725 |  1.0002772e+00
   0.7069608225001502 |  1.0007776e+00
   0.7083497433936827 |  1.0004339e+00
   0.7097386642881247 |  9.9892521e-01
   0.7111275851830214 |  1.0001847e+00
   0.7125165056104379 |  1.0000086e+00
   0.7139054265039704 |  9.9983251e-01
   0.7152943473970481 |  9.9939698e-01
   0.7166832682914901 |  1.0002106e+00
   0.7180721891863868 |  9.9986815e-01
   0.7194611096138033 |  1.0002724e+00
   0.7208500305073358 |  9.9958122e-01
    0.722238951401323 |  9.9918348e-01
   0.7236278722953102 |  1.0002637e+00
   0.7250167927236362 |  9.9910611e-01
   0.7264057136176234 |  9.9930286e-01
   0.7277946345107011 |  1.0001659e+00
   0.7291835554046884 |  1.0004734e+00
   0.7305724758330143 |  9.9893373e-01
   0.7319613967260921 |  9.9967545e-01
   0.7333503176200793 |  9.9928886e-01
    0.734739238514976 |  9.9998510e-01
    0.736128158943302 |  9.9980718e-01
   0.7375170798363797 |  1.0008079e+00
   0.7389060007296848 |  9.9935901e-01
   0.7402949216234447 |  9.9975365e-01
   0.7416838420526801 |  9.9897790e-01
   0.7430727629466674 |  1.0000640e+00
   0.7444616838397451 |  1.0008233e+00
   0.7458506042676163 |  9.9963236e-01
   0.7472395251616035 |  1.0000437e+00
   0.7486284460560455 |  9.9986041e-01
   0.7500173669500327 |  1.0004129e+00
   0.7514062873774492 |  9.9967664e-01
   0.7527952082714364 |  9.9967879e-01
   0.7541841291654237 |  9.9989706e-01
   0.7555730495932949 |  9.9945784e-01
   0.7569619704872821 |  1.0001272e+00
   0.7583508913812693 |  9.9915588e-01
   0.7597398118095953 |  9.9898243e-01
   0.7611287327035825 |  9.9984509e-01
   0.7625176535966602 |  9.9878037e-01
   0.7639065740240767 |  9.9942285e-01
   0.7652954949189734 |  9.9979520e-01
   0.7666844158134154 |  1.0000848e+00
   0.7680733362412866 |  1.0015026e+00
   0.7694622571343643 |  9.9919546e-01
   0.7708511780278968 |  9.9899173e-01
   0.7722400984562228 |  9.9963921e-01
   0.7736290193506647 |  1.0002228e+00
    0.775017940244652 |  9.9971950e-01
   0.7764068606720684 |  1.0008078e+00
   0.7777957815660557 |  9.9944293e-01
   0.7791847024600429 |  1.0007226e+00
   0.7805736228883688 |  9.9991906e-01
   0.7819625437823561 |  9.9957484e-01
   0.7833514642102273 |  9.9983579e-01
   0.7847403851042145 |  9.9987501e-01
   0.7861293059979744 |  1.0007828e+00
   0.7875182264256182 |  9.9937856e-01
   0.7889071473196054 |  9.9937260e-01
   0.7902960677483861 |  9.9919552e-01
   0.7916849886423734 |  1.0006551e+00
   0.7930739095359058 |  9.9990392e-01
   0.7944628299633223 |  9.9986154e-01
   0.7958517508573095 |  1.0000441e+00
   0.7972406712863176 |  1.0001930e+00
   0.7986295921800775 |  9.9952328e-01
   0.8000185130736099 |  9.9922675e-01
   0.8014074335010264 |  1.0005050e+00
   0.8027963543950136 |  9.9959993e-01
   0.8041852748233396 |  9.9997187e-01
   0.8055741957173268 |  9.9907422e-01
   0.8069631161456527 |  9.9921489e-01
     0.80835203703964 |  1.0003408e+00
   0.8097409574679659 |  1.0001771e+00
   0.8111298783610437 |  9.9914438e-01
   0.8125187992550309 |  1.0001804e+00
   0.8139077196833568 |  1.0008752e+00
   0.8152966405773441 |  9.9990267e-01
     0.81668556100567 |  1.0007938e+00
   0.8180744818992025 |  9.9928534e-01
    0.819463402326619 |  1.0005673e+00
   0.8208523232210609 |  9.9916333e-01
   0.8222412436502964 |  1.0003433e+00
   0.8236301645433741 |  1.0008812e+00
   0.8250190849712453 |  1.0002207e+00
   0.8264080058643231 |  1.0005918e+00
    0.827796926292649 |  9.9988306e-01
   0.8291858471875457 |  9.9946356e-01
   0.8305747676158717 |  9.9983793e-01
   0.8319636885089494 |  9.9991620e-01
   0.8333526089372754 |  9.9979222e-01
   0.8347415298312626 |  9.9975681e-01
    0.836130450258679 |  9.9952632e-01
   0.8375193711526663 |  9.9933934e-01
   0.8389082915809922 |  9.9897224e-01
   0.8402972124749795 |  9.9839175e-01
   0.8416861329033054 |  9.9924546e-01
   0.8430750537966105 |  1.0002881e+00
   0.8444639742247091 |  9.9870586e-01
   0.8458528946539445 |  9.9948931e-01
   0.8472418155479318 |  9.9966502e-01
   0.8486307359753482 |  9.9991840e-01
   0.8500196568688807 |  9.9996001e-01
   0.8514085772962972 |  9.9986720e-01
   0.8527974981911939 |  9.9936181e-01
   0.8541864186199746 |  9.9940175e-01
   0.8555753395132797 |  9.9944168e-01
   0.8569642599409235 |  9.9978852e-01
   0.8583531803692495 |  9.9897844e-01
   0.8597421012632367 |  1.0007863e+00
   0.8611310216915626 |  9.9969059e-01
   0.8625199425855499 |  9.9961466e-01
   0.8639088630138758 |  9.9893177e-01
   0.8652977834422018 |  9.9924290e-01
   0.8666867043352795 |  9.9954158e-01
   0.8680756247636054 |  9.9995303e-01
   0.8694645456575927 |  9.9989301e-01
   0.8708534660859186 |  9.9995118e-01
   0.8722423865142446 |  9.9904203e-01
   0.8736313074073223 |  9.9955380e-01
   0.8750202278351935 |  9.9944419e-01
   0.8764091482639742 |  9.9972802e-01
   0.8777980691588709 |  1.0003252e+00
   0.8791869895862874 |  1.0003502e+00
   0.8805759104793651 |  1.0008690e+00
   0.8819648309072363 |  1.0014727e+00
   0.8833537513355623 |  9.9930745e-01
   0.8847426722300042 |  9.9960905e-01
   0.8861315926583302 |  9.9901104e-01
   0.8875205130862014 |  9.9992895e-01
   0.8889094339801886 |  9.9823010e-01
   0.8902983544082872 |  9.9970764e-01
    0.891687274835931 |  9.9987292e-01
   0.8930761957299183 |  9.9969667e-01
   0.8944651161582442 |  1.0004380e+00
   0.8958540365865701 |  9.9988776e-01
   0.8972429570148961 |  9.9971014e-01
   0.8986318779079738 |  9.9938077e-01
   0.9000207983362998 |  1.0003597e+00
   0.9014097187655352 |  9.9984413e-01
   0.9027986396592951 |  1.0002556e+00
   0.9041875600869389 |  9.9960744e-01
   0.9055764805143554 |  9.9948323e-01
   0.9069654014078878 |  1.0000600e+00
   0.9083543218366685 |  9.9954265e-01
    0.909743242265904 |  1.0002843e+00
   0.9111321626933204 |  9.9992126e-01
   0.9125210835866255 |  9.9988401e-01
   0.9139100040147241 |  1.0006771e+00
     0.91529892444305 |  9.9979728e-01
    0.916687844871376 |  9.9927282e-01
   0.9180767657653632 |  1.0003361e+00
   0.9194656861932344 |  9.9991035e-01
   0.9208546066215604 |  9.9938071e-01
   0.9222435270498863 |  9.9862051e-01
   0.9236324479429641 |  1.0007422e+00
     0.92502136837129 |  1.0004861e+00
   0.9264102888000707 |  1.0001135e+00
   0.9277992092283966 |  1.0011542e+00
   0.9291881301219291 |  9.9990541e-01
   0.9305770505493456 |  9.9912620e-01
    0.931965970978581 |  9.9998641e-01
   0.9333548914073617 |  9.9971431e-01
   0.9347438118352329 |  1.0001258e+00
   0.9361327327283107 |  9.9949431e-01
